0,0.10998527375502284
1,0.01856367567244614
2,-0.0013533075053308418
3,-0.06677199426213334
4,-0.1351488104159419
5,-0.11861140881454339
6,-0.03633984753285732
7,-0.06491942106612397
8,0.04565312249763655
9,-0.08289139200283721
10,0.0256044122271633
