1111,6.7113,11.909,4.3689,-4.2218,0.95264,0.24055,-3.6873,-3.4839,-0.026118,5.0628,2.254,0.51415,-0.8221,1.1124,3.1403,1.4634,-0.65252,3.2669,-4.0364,0.073243,1.4819,0.47984,4.9288,-0.82261,0.99559,3.4001,-0.38,1.6504,2.1914,-1.892,-2.9083,-0.79067,1.22,1.0424,2.152,-0.33281,3.0338,-0.54918,1.3324,-0.83883,-0.11389,1.2185,-0.50306,0.27965,2.7034,-1.4898,-4.4977,-1.8765,-2.1396,0.2405,0.67436,-2.3418,-2.1574,1.1296,1.2128,2.4299,-3.8734,0.3272,-3.3254,-2.1347,2.8177,2.4192,-1.3757,2.0128,-2.1937,-0.14625,-0.97284,-2.1074,-0.43118,-0.45044,0.078304,-1.8704,-0.20573,-2.0395,0.78505,-0.45597,2.7685,-0.31526,0.69489,-0.83012,1.5046,0.27944,3.6265,1.2268,-1.6953,0.28126,-1.5274,-1.5151,1.6446,-0.47035,-0.66339,-1.7911,0.79789,1.984,-0.22086,1.3713,0.83479,0.86179,-0.99786,-0.20413,-0.21368,-0.89002,1.2844,1
1112,-1.1842,-4.1259,1.9357,-2.0308,6.5515,-3.4927,2.4714,3.1401,-2.8408,1.5792,-1.6911,-3.7098,0.78661,-1.5263,0.6445,-0.33674,-0.073639,-2.8311,0.58164,-2.3668,0.18942,-1.7905,-3.6495,0.42369,1.5822,-0.37739,1.6799,2.4424,1.0503,-0.24046,1.7338,-1.8468,-0.062792,1.8044,0.22625,-1.2726,1.3623,1.8777,0.30413,-0.36478,-0.073443,0.040642,-2.7252,-0.68614,1.4443,-2.0842,-1.2722,0.73427,-2.2105,-2.0574,-0.055053,-0.81491,-4.1121,1.7094,2.8722,1.2648,0.50466,0.91842,0.20004,0.22973,2.355,-1.5042,-1.8741,1.7085,1.3667,-1.8281,0.82208,1.9368,0.16838,-2.7869,1.065,0.73419,-0.7167,-1.1575,-0.83557,1.9051,0.2465,0.26528,-1.2776,1.7321,2.1967,0.74957,-0.76891,0.014147,2.1715,-0.023195,-0.44685,-0.61481,0.90295,-1.4091,-0.90544,2.6947,2.2061,-1.2543,-1.2066,-0.52932,0.67772,0.86648,-1.8784,1.6283,1.1993,-1.0874,-3.3779,1
1113,-9.4031,4.2059,3.7045,-9.612,5.3754,-4.428,-3.9133,2.9065,-3.7668,-1.9478,-0.11143,-3.1438,6.353,3.9747,2.2229,-5.2924,-1.5035,-1.8662,2.5573,4.3865,4.3259,4.657,2.046,-3.3392,-4.3988,3.1966,-0.047919,-3.7991,0.70083,-0.43748,1.1084,1.7741,3.466,-0.34499,3.7836,1.931,-1.3629,2.4058,0.0029222,-1.8327,0.64078,-0.041332,2.4528,-0.53795,3.4576,1.5645,2.793,3.3386,-0.63218,-0.26682,-3.297,-0.2113,0.0067148,-2.6048,1.1881,-1.5065,1.8209,0.29457,-0.074889,2.5009,0.52915,-1.4855,0.22985,-1.4839,-0.61379,-1.5223,-0.26083,-0.76203,1.2473,0.95627,2.0378,0.087299,1.1396,1.7459,0.97056,-1.8467,-0.26333,0.10651,-0.1423,0.69169,0.53841,1.1566,0.95064,-0.68579,2.5835,-0.99055,-0.34185,-0.9693,-2.556,1.0038,-0.64945,0.0082912,0.17637,1.917,-1.1416,-0.75034,-0.72047,0.22187,-0.40607,0.8728,0.36822,-0.74994,0.044621,1
1114,1.8027,4.6095,-5.6369,-0.35613,2.0016,0.51099,3.2542,-1.7292,-0.48152,-0.13099,4.0315,2.465,1.6285,4.4482,-2.1683,3.3827,-1.2432,-0.74497,-3.0199,0.82814,-4.82,3.7912,0.72554,0.54186,-1.2528,0.34737,2.8434,1.1661,-0.56149,-2.1202,2.2456,4.8329,0.10302,0.6228,1.3034,-2.159,0.77871,0.80803,0.47259,2.9105,-2.149,-2.7207,0.20354,0.60831,1.5692,0.70011,1.1248,-0.35308,-3.1547,1.8536,-1.3229,-0.19043,-1.5969,-1.9563,-1.0842,-1.0041,-2.5814,0.37591,0.90564,-1.2935,2.2178,-0.20338,-2.1105,2.2514,0.923,0.026151,3.8174,2.5395,0.73354,-2.8241,-1.9297,-1.8286,-2.2804,0.0094415,-3.1194,0.87818,0.25703,0.28747,-0.74596,0.47634,-2.8838,-0.53937,-0.8522,-0.98551,2.5219,-2.0551,-1.8987,0.58303,-2.6192,-2.2613,-1.0232,-1.3306,0.54395,0.73972,0.47574,1.7049,-0.73346,0.18296,1.6176,-1.7988,2.216,1.177,0.86492,1
1115,6.1485,2.8009,5.7022,1.9574,2.2446,3.3823,-2.1646,0.8233,2.7592,-1.0094,-2.7462,-0.92603,0.12889,-5.2336,-3.3939,1.775,-0.1242,-2.9791,2.7875,-0.017858,-0.94198,2.0619,-1.0622,-1.7947,-2.1578,-2.5774,-1.0778,-0.76611,0.066161,0.47186,2.3075,-1.1083,-0.21091,1.2801,0.76434,-0.98537,0.13359,-0.34956,-0.29192,-0.9761,-2.9981,-1.466,0.38135,-0.21636,-0.024424,-0.53199,-2.6586,1.4215,-0.54888,-0.6881,0.77565,3.8385,-1.1161,-3.3034,1.871,-3.7176,-0.55769,-1.7902,-0.80162,1.4364,0.74786,-0.43823,0.15414,-1.9271,-1.3985,1.2316,-2.324,1.7194,1.1556,-0.17458,0.2502,-0.49724,-1.3138,1.7172,-1.4181,2.4601,1.3963,1.3774,-0.89096,-1.0503,-0.93783,1.1913,0.92481,1.9018,1.7276,1.656,-1.883,2.0876,0.25344,-1.2205,2.0353,-1.7542,-0.42686,-0.90348,-1.5717,2.7329,1.9945,1.185,1.0985,-0.32055,-1.1591,0.50714,-0.87629,1
1116,-6.9571,-3.6338,0.048312,1.1656,-3.3111,0.039834,0.78499,-0.53531,-0.52525,3.4773,2.3289,-3.1775,0.6154,0.81763,1.3795,-0.054178,0.027634,2.5042,0.43005,-1.2083,-0.18324,-1.4105,1.0365,3.1949,2.8148,0.33813,1.2577,-0.86902,2.1254,0.97948,-0.72016,1.5063,-2.4288,1.9547,-2.6941,0.84817,1.1625,1.7839,2.7396,-1.2916,-1.9917,-0.81157,-2.5142,2.3508,1.9456,3.3808,1.4318,3.3497,1.5779,2.9118,1.3872,1.5792,0.72988,0.29439,-1.3221,-0.57109,0.7713,-0.47173,-1.2488,0.33551,-0.20215,-2.1805,-2.4871,-0.88998,-3.2212,0.26239,2.3058,1.6265,-0.64388,2.9555,0.28536,-0.39767,-0.43849,1.9359,-0.99468,2.0221,-0.79241,-0.10673,-0.37521,2.3305,-1.2532,2.892,-1.2042,-2.0466,-1.3498,2.7209,0.38108,1.3627,-1.2112,-0.49216,0.28409,-1.4263,2.8017,-0.97138,-0.17977,-0.0020956,2.7668,-4.3561,-0.95925,-1.1507,-0.29641,-1.6911,1.212,1
1117,14.78,0.85001,-10.027,-5.6669,6.6025,0.24989,3.4651,1.2707,2.7082,-2.4294,-1.3947,4.5738,-4.8796,-2.0823,-0.91029,-2.9992,-4.1483,-0.96922,-0.30385,-3.2407,-1.5396,-3.0921,0.76338,2.8352,-3.0636,4.0295,-0.38451,0.81722,-1.0332,-3.6268,-0.53749,0.084047,-1.1611,-3.7412,1.4016,0.15273,-1.8639,1.1888,0.66447,-1.2261,-0.8901,0.31306,1.1665,-4.1485,-1.3786,0.19411,-2.9994,-1.1364,-1.4775,0.11529,2.0372,-0.18712,-1.3983,1.4882,0.11402,-2.5382,-1.0181,-0.6732,3.0841,0.51724,0.80763,-0.85552,-0.72698,-1.4593,1.1612,0.87941,1.4187,0.079346,-1.4192,3.9498,0.68694,-2.2117,0.38543,1.2372,0.32367,0.0072216,-1.913,1.3754,-2.6403,1.9427,1.6742,1.8909,-0.12454,-0.94925,-2.4775,-0.95697,0.62487,0.98986,-0.97024,0.82578,0.44082,-1.3443,0.60488,0.92715,-0.97089,0.94799,-0.75248,1.9768,1.0699,2.0111,2.8935,-0.52849,0.58143,1
1118,12.211,-6.6399,2.5503,0.72564,3.3682,-0.48275,-3.9059,0.71875,2.8606,2.997,-1.6575,1.771,-0.93459,0.87329,-2.6188,-2.5487,2.2483,-2.1592,1.6062,-1.4589,0.73295,-1.5028,0.63002,3.3868,1.3326,-1.3085,1.6247,-0.37711,2.071,-3.1407,-0.96722,-1.7053,2.9119,-0.096991,1.5781,-0.36682,2.3015,1.869,0.47348,-4.2453,-0.48044,2.7191,-1.0798,2.3355,-3.1152,3.0686,1.413,2.0587,-3.9298,-0.36921,0.42937,-1.3549,1.9422,-0.095829,-0.0058993,0.44144,0.88861,1.8064,-1.7908,0.60242,0.75743,-0.53611,-0.86066,-0.53925,0.73143,-0.60896,0.79834,-1.6807,-0.99762,1.6445,0.19572,0.022498,-3.1106,-0.7734,-2.7947,-1.8921,-0.23949,-1.3496,0.5907,0.72664,-0.19106,-0.74927,-0.86657,3.9353,-0.81223,-0.7606,1.7446,-2.2146,-0.078651,-3.1959,-0.52581,0.66881,-1.3846,-2.6487,1.0309,-2.064,-2.1004,-0.29447,-0.74417,0.87015,1.0175,0.5329,1.7608,1
1119,14.116,0.96942,0.89368,4.7002,-0.40799,-4.0288,8.8441,-0.51858,-0.98306,2.0135,-0.55919,0.54254,-2.7652,1.8495,-3.8211,-0.95876,0.90182,-0.10062,1.8516,5.3401,1.3726,-0.33816,2.515,4.1962,3.602,2.0498,-2.7843,-0.8938,-4.7197,-0.40543,0.4328,-4.1114,-0.20724,-0.9487,-0.45804,3.1595,-1.737,5.8679,0.41944,6.3927,2.8233,0.83375,-1.4834,-1.7001,2.3515,-0.027161,-0.72294,0.34022,1.2136,-1.6677,-0.76033,-0.75627,0.068469,-0.70693,1.8401,-0.46464,0.4992,2.3509,-0.29965,-0.11552,-0.74721,-0.49045,0.24286,0.9324,-0.44704,-0.78081,-1.3379,1.1495,1.0905,0.28217,-0.7437,-1.4806,-2.0088,-0.40238,0.70153,1.4272,-0.062133,-0.77634,-0.23117,-0.80531,-0.8494,0.71335,2.0252,-1.5578,-0.39729,1.1739,0.47987,-1.4937,-2.8866,-1.1389,0.33923,0.66852,-2.6844,-0.72736,1.9697,-0.41459,1.2923,2.5924,1.3041,-0.17469,-1.8655,0.18281,2.4205,1
1120,-11.614,-0.15654,0.43109,-3.7675,3.6259,1.9945,1.0217,1.2894,-1.0671,-1.7185,-2.8635,-0.88944,2.9407,0.71582,-3.488,4.4624,1.2167,1.2214,2.0684,2.6466,-2.5427,-0.22978,-2.8788,3.0775,0.50605,0.1888,1.9015,-1.1087,2.5688,0.56804,0.51785,-0.15816,-1.1823,-4.8785,-2.4555,2.6975,-2.8827,1.8108,-0.30313,-3.3997,0.1155,0.40884,-0.16606,1.3591,-0.082273,-2.0005,-1.8192,-0.13654,1.4941,-0.68452,2.8595,4.3652,1.204,-0.023478,-4.8619,-1.2417,0.32303,-1.6968,-2.0354,0.1949,3.5323,0.51026,2.1642,4.2908,-1.4089,2.3278,1.103,-1.0824,-0.30663,0.54085,0.82838,-3.1902,1.0869,-1.3851,2.78,-1.945,0.61554,-0.75072,-0.72596,-1.3941,0.17885,-2.0095,1.5386,-1.7413,1.0127,0.53006,-2.6956,-2.1344,0.39623,0.24207,0.91862,0.51504,-0.44416,-1.0885,-0.5987,-1.3754,-0.41778,0.59922,-0.82018,-1.0755,0.69015,-1.067,-0.022748,1
1121,17.02,-8.148,0.52256,-5.3275,-2.0268,2.994,-3.5528,-1.968,-3.9947,0.50425,-0.12737,0.71844,2.2764,1.0331,-0.46933,1.5845,-1.1903,0.53256,-0.52246,0.33537,-1.9329,-0.49656,-0.054728,1.9308,2.1619,-1.5361,-0.27031,-0.053611,-3.0293,0.15292,0.30014,1.268,-2.281,1.4542,-0.097497,2.1123,2.1151,2.9848,-0.17241,-0.17151,-2.0419,4.079,1.9346,-1.4562,-3.5421,-2.6021,0.49846,2.4659,3.0451,-1.398,-0.49644,-1.1594,0.5055,-0.6344,0.58616,0.40847,-1.6938,-2.0277,0.94845,-2.4072,-0.7247,2.376,-0.73145,0.78042,-0.75484,-1.7092,0.087618,-0.28807,2.1534,-1.6101,1.9334,-0.21103,1.449,-0.14865,0.25382,-3.0282,-1.0571,-1.0868,0.38777,-1.0957,0.88261,0.79505,-3.5954,-0.93338,1.1193,-1.2303,1.0462,-1.996,0.090563,0.10637,-0.56252,-1.4794,-1.2576,-0.56604,-0.029986,1.0594,3.3514,1.9038,1.7515,-0.972,1.5511,-0.84675,-3.5008,1
1122,-7.1653,-5.2928,2.0318,-0.57126,-5.6626,3.4612,-0.64867,-1.1879,1.7366,-0.45202,1.8671,-5.5256,1.5799,-3.606,4.2195,2.0842,0.49809,0.549,-5.7221,-2.866,1.2222,-0.76221,-1.195,1.4576,-5.5959,2.5724,2.9909,-5.2125,-0.50912,-0.13898,-1.1327,2.7243,0.11017,-0.4895,-0.19803,1.8763,-1.0562,-2.5747,0.77092,0.63935,3.9699,2.963,0.62806,3.1324,-3.3475,3.5689,-3.9838,-3.0133,-0.0086109,-1.2611,0.57548,1.7027,-0.10409,0.49259,1.4195,0.30045,-0.027203,0.66626,0.69676,3.0647,-0.38736,-3.2628,-1.1223,0.14024,-2.547,-2.9203,-1.8158,0.34104,-0.85195,1.4995,-0.093794,-0.90227,-1.6619,0.50883,-1.4334,-0.14531,0.41943,-2.1198,-1.6662,0.18734,-1.2868,0.10819,0.43889,-0.95184,1.2919,-0.48173,0.14888,0.15146,-0.023295,-1.3682,-1.6222,2.3581,-1.3379,0.075514,2.6011,0.49323,1.595,3.2017,1.5029,0.31501,0.29407,-0.2366,-1.0571,1
1123,8.0235,-8.4468,3.2566,-0.6761,-0.88001,-1.2856,-0.64394,0.55911,0.45099,-0.429,-0.54245,-1.027,-1.2085,-0.12165,1.2352,-0.16563,0.1577,0.31729,1.5737,-1.484,3.3078,1.1357,0.21234,0.41466,-1.3324,-1.0325,-1.7359,0.56176,-0.05686,2.4488,0.85069,-0.30706,0.87674,0.74135,1.4819,-0.56825,0.97404,0.94848,-1.1535,-0.59323,0.92003,-1.8689,2.6717,-2.603,-1.5436,-1.0758,1.2978,-0.3808,-1.5148,-1.0104,0.073758,0.11077,0.63057,1.7361,-3.2972,-0.62853,-1.5776,0.58913,-2.8631,-1.9098,-2.0807,-1.296,-1.2701,0.1705,-0.16647,-0.65117,3.6178,-2.1968,-0.48638,0.78782,-0.24149,0.66734,-0.071344,-0.63612,0.51129,-0.69505,0.50718,0.78129,0.35329,2.9856,-0.94761,-0.50061,-0.52359,-0.71004,0.87622,1.3827,-3.9204,0.56747,0.9472,0.12233,-0.12381,2.8777,-0.43351,0.39596,-1.8255,1.6414,1.5411,1.6697,0.30517,-0.34181,0.51038,2.4117,1.0545,1
1124,8.3659,-1.3104,5.6497,0.40657,1.9058,-1.0342,1.4569,-1.3602,-1.312,1.9427,-2.5475,-1.7359,-1.5189,0.78145,2.1661,1.2419,-2.2374,-1.0532,-0.42748,-4.149,-2.2997,2.2172,2.4264,1.6263,1.5223,1.2409,0.64137,0.14812,2.7694,-1.2511,-0.8113,-0.06857,-1.2365,-3.8185,1.5939,-0.0031373,-2.4293,-2.5451,0.99122,2.5985,2.1098,0.88085,-0.89527,1.0274,-4.0959,-0.92047,-0.68126,1.4087,2.5529,1.4553,-1.2725,-0.095335,1.3114,-0.12093,0.41186,1.6701,2.2422,2.0341,0.12412,0.13585,-0.29231,1.6175,0.37184,-1.7266,2.6692,0.32394,2.0714,0.86985,2.8833,-1.4987,0.15829,0.61862,0.42764,-0.90366,-0.29327,1.2353,1.1882,-0.088154,0.84442,0.17316,0.99179,1.4337,1.0578,-1.8218,0.70063,-1.8095,1.1833,0.57985,-1.1882,-0.22063,-0.83219,3.1849,3.8346,0.48822,-0.69358,-1.1643,0.0029707,-1.1928,1.5561,-2.4159,0.05619,-2.1577,-1.2799,1
